SA3_CODE,year,total_persons,overseas_born,overseas_born_pct,diversity_simpson,recent_arrivals,new_arrivals_share,recent_arrivals_rate
30101,2011,69943,14575,20.83839698039833,0.814903614,6603,45.30360205831904,9.440544443332428
30102,2011,76459,18387,24.04818268614552,0.7645802693371496,10152,55.21292217327459,13.277704390588422
30103,2011,65027,14410,22.16002583542221,0.8248248647591767,10152,70.45107564191534,15.61197656358128
30201,2011,37764,8270,21.899163224234723,0.8946094404536143,4719,57.06166868198307,12.4960279631395
30202,2011,65894,13578,20.60582147084712,0.8849645461807646,10479,77.17631462660187,15.90281360973685
30203,2011,34568,8350,24.155288127748207,0.8824072860267489,7836,93.84431138,22.668363804674843
30204,2011,52824,11593,21.946463728608208,0.8618076496263711,7980,68.83464159406539,15.106769650159018
30301,2011,47010,11066,23.539672410125505,0.8973654091095116,7161,64.71172962,15.232929164007658
30302,2011,65186,16835,25.82609763,0.8896272765355034,16575,98.45559845559846,25.42723898
30303,2011,65662,22519,34.29533063263379,0.9045599066344716,18453,81.94413606288023,28.10301239682008
30304,2011,36517,10545,28.87696141523126,0.8780117453681877,9645,91.46514936,26.41235588903798
30305,2011,53641,21672,40.40193135847579,0.8968983535665332,13896,64.11960132890366,25.905557316231985
30306,2011,46067,22386,48.59443853517703,0.8767766112132038,19050,85.09782900026802,41.352812208305295
30401,2011,32063,10331,32.220940024327106,0.9012003150654766,4431,42.89033007453296,13.819667529551197
30402,2011,43622,13063,29.94589885837421,0.8575716798017022,7677,58.76904233330782,17.59891797716748
30403,2011,47296,14369,30.381004736129903,0.904849857213578,18699,130.13431693228478,39.53611299052774
30404,2011,47372,8713,18.392721438824623,0.846844611,5022,57.63801216572937,10.60119902051845
30501,2011,57583,20509,35.61641456679923,0.8919821732956523,26802,130.68408991174607,46.54498723581612
30502,2011,37575,8548,22.74916833000665,0.8631890237934084,8070,94.40804867,21.477045908183637
30503,2011,75273,17748,23.578175441393327,0.8862808883886595,19209,108.23191345503716,25.51911043800566
30504,2011,53542,11859,22.148967165963168,0.8805946613297072,11493,96.9137364,21.46539165514923
30601,2011,47219,10308,21.830195472161627,0.8174581636093384,5739,55.67520372526194,12.154005802748893
30602,2011,94731,17352,18.31712955632264,0.8553469508100756,11568,66.66666666666666,12.211419704215093
30603,2011,33464,3993,11.932225675352615,0.8799226595452636,2244,56.19834710743802,6.705713602677505
30604,2011,10787,2048,18.98581626031334,0.8289217948913574,1158,56.54296875,10.73514415500139
30605,2011,38235,5524,14.447495749967306,0.8518553231740791,1662,30.08689355539464,4.346802667712828
30701,2011,43411,2568,5.915551358,0.8640626061470676,2538,98.83177570093456,5.846444449563474
30702,2011,40363,2739,6.785917796001288,0.833382719,1776,64.84118291347207,4.400069370463048
30703,2011,38500,3737,9.706493506493509,0.8356189602861233,1050,28.09740434,2.727272727272727
30801,2011,29662,3114,10.49828062841346,0.8119403163618919,2709,86.99421965,9.132897309689165
30802,2011,72343,8332,11.517354823548926,0.8444040340741605,6270,75.25204032645223,8.667044496
30803,2011,109336,10022,9.166239848,0.8552454008485264,7602,75.85312312911594,6.952879198
30901,2011,57920,14182,24.485497237569064,0.8209218571448658,8526,60.11846001974334,14.720303867403317
